1,0
2,0.69314718056
3,1.09861228867
4,1.38629436112
5,1.60943791243
6,1.79175946923
7,1.94591014906
8,2.07944154168
9,2.19722457734
10,2.30258509299
11,2.3978952728
12,2.48490664979
13,2.56494935746
14,2.63905732962
15,2.7080502011
16,2.77258872224
17,2.83321334406
18,2.8903717579
19,2.94443897917
20,2.99573227355
21,3.04452243772
22,3.09104245336
23,3.13549421593
24,3.17805383035
25,3.21887582487
26,3.25809653802
27,3.295836866
28,3.33220451018
29,3.36729582999
30,3.40119738166
31,3.43398720449
32,3.4657359028
33,3.49650756147
34,3.52636052462
35,3.55534806149
36,3.58351893846
37,3.61091791264
38,3.63758615973
39,3.66356164613
40,3.68887945411
41,3.7135720667
42,3.73766961828
43,3.76120011569
44,3.78418963392
45,3.80666248977
46,3.82864139649
47,3.85014760171
48,3.87120101091
49,3.89182029811
50,3.91202300543
51,3.93182563272
52,3.95124371858
53,3.97029191355
54,3.98898404656
55,4.00733318523
56,4.02535169074
57,4.04305126783
58,4.06044301055
59,4.07753744391
60,4.09434456222
61,4.11087386417
62,4.12713438505
63,4.14313472639
64,4.15888308336
65,4.1743872699
66,4.18965474203
67,4.20469261939
68,4.21950770518
69,4.2341065046
70,4.24849524205
71,4.26267987704
72,4.27666611902
73,4.29045944115
74,4.3040650932
75,4.31748811354
76,4.33073334029
77,4.34380542185
78,4.35670882669
79,4.36944785247
80,4.38202663467
81,4.39444915467
82,4.40671924726
83,4.4188406078
84,4.43081679884
85,4.44265125649
86,4.45434729625
87,4.46590811865
88,4.47733681448
89,4.48863636973
90,4.49980967033
91,4.51085950652
92,4.52178857705
93,4.53259949315
94,4.54329478227
95,4.5538768916
96,4.56434819147
97,4.5747109785
98,4.58496747867
99,4.59511985013
100,4.60517018599
